log10_fc_hz,pm_target_deg,log10_icp_a,log10_n,log10_kvco_hz,worst_phase_margin_deg,log10_worst_lock_time_s,worst_jitter_peaking_db
6.425373737134322027e+00,5.524623256322760767e+01,-2.301029995663981254e+00,1.786859806460095124e+00,7.740362689494244108e+00,5.325424134383786168e+01,-6.222193049725823322e+00,2.686075126292746695e+00
6.497803163076086186e+00,4.829351426033637296e+01,-2.505149978319905824e+00,1.938837520629735245e+00,7.301029995663981254e+00,4.643879998719384616e+01,-6.182513344192933857e+00,3.418552188868002606e+00
6.698855276039758166e+00,5.048479146763183678e+01,-2.725842150736319969e+00,1.805977155189618655e+00,7.740362689494244108e+00,4.857366682650240364e+01,-6.388247897370408879e+00,3.169818971418980613e+00
5.940535362098287919e+00,6.334573528340764881e+01,-2.806875401645538393e+00,2.654405389282699090e+00,7.602059991327962507e+00,6.138616291710309270e+01,-5.643266007669727635e+00,1.994137592872929021e+00
6.770220028034858117e+00,5.580148750899010679e+01,-2.358525889495900252e+00,1.856278022439310726e+00,7.740362689494244108e+00,5.380434311018746030e+01,-6.561589247443961881e+00,2.633970742907253637e+00
6.120849476726571758e+00,4.178624452107783327e+01,-2.903089986991943761e+00,2.313414590788034797e+00,7.602059991327962507e+00,4.015176649269005793e+01,-5.822532839069610056e+00,4.282432375755317544e+00
5.816891941008069722e+00,5.878619811972760800e+01,-2.725842150736319969e+00,2.626052085625837584e+00,7.602059991327962507e+00,5.677884155867502614e+01,-5.575531733805260792e+00,2.366969834450905807e+00
6.138870097877186183e+00,4.631931565188207855e+01,-2.659555885159881505e+00,2.085474850549880355e+00,7.740362689494244108e+00,4.452396200472350074e+01,-5.825871215088350041e+00,3.659305114675198922e+00
6.369331974856973666e+00,6.101865329810832606e+01,-2.903089986991943761e+00,2.020447670322214950e+00,7.740362689494244108e+00,5.902452693532990224e+01,-6.101232167078596724e+00,2.179688188230421986e+00
6.893641884782503837e+00,4.644432499866997688e+01,-2.391473966422805741e+00,1.795259200411144729e+00,7.740362689494244108e+00,4.464499507614445406e+01,-6.580597179435305755e+00,3.643544916492800212e+00
6.722971890028803799e+00,4.120186580238875962e+01,-2.028028723600243666e+00,2.091182173357734708e+00,7.301029995663981254e+00,3.959014380228862251e+01,-6.427005006778961693e+00,4.370933069147840300e+00
6.129312011839000540e+00,4.776594259248612673e+01,-2.725842150736319969e+00,2.007072675777130666e+00,7.602059991327962507e+00,4.592634940840596869e+01,-5.813897391411305904e+00,3.481237611521449615e+00
5.904081522776647439e+00,4.668133630959188451e+01,-2.504455662453551668e+00,2.684862765963409004e+00,7.602059991327962507e+00,4.487454500690068926e+01,-5.590270007102886574e+00,3.613837553390044199e+00
6.066684990693556045e+00,5.481927322501671540e+01,-2.463441557428470041e+00,2.178634080433066611e+00,7.740362689494244108e+00,5.283189776982899843e+01,-5.868319739353601072e+00,2.726627056564575824e+00
6.984252601818934814e+00,5.190242910594118086e+01,-3.200659450546418316e+00,1.489632772204129152e+00,7.740362689494244108e+00,4.996082585071007998e+01,-6.814287887197032489e+00,3.018296831963971805e+00
6.314929847184253653e+00,4.339710772939016437e+01,-2.504455662453551668e+00,2.132196916229049943e+00,7.602059991327962507e+00,4.170206282853257562e+01,-6.010520078821148360e+00,4.048559571995653528e+00
6.134159550559710183e+00,6.459891082935376971e+01,-3.200659450546418316e+00,2.235211593845603861e+00,7.602059991327962507e+00,6.266722628790591898e+01,-5.820545090021946422e+00,1.897604556051315283e+00
5.698597348323113820e+00,6.385762942864198521e+01,-2.301029995663981254e+00,2.530329137080067792e+00,7.602059991327962507e+00,6.190864526006407687e+01,-5.394974844061773744e+00,1.954375054106345155e+00
6.307586549495525219e+00,6.399328076230192863e+01,-3.508638306165727361e+00,2.277268471432656316e+00,7.602059991327962507e+00,6.204728757798523020e+01,-6.002083908567306558e+00,1.943944535759473125e+00
5.856793797188093009e+00,5.850237422273821153e+01,-2.301029995663981254e+00,2.049740643134748463e+00,7.602059991327962507e+00,5.649465979269740501e+01,-5.618144134230493414e+00,2.391480203407212901e+00
6.577798886936761846e+00,5.787888536250667926e+01,-2.358525889495900252e+00,1.793292293181561137e+00,7.740362689494244108e+00,5.587139336707079451e+01,-6.346619871825776471e+00,2.445865553156989947e+00
6.403127289977661007e+00,4.245743114958570175e+01,-3.200659450546418316e+00,2.011589541638007184e+00,7.740362689494244108e+00,4.079731506367883753e+01,-6.102281605353577554e+00,4.183428688575931531e+00
6.779565142875693340e+00,6.044788484370759818e+01,-2.725842150736319969e+00,1.535195687538705833e+00,7.740362689494244108e+00,5.844857673319643254e+01,-6.518738714779353849e+00,2.226721705548026620e+00
6.522859153833412194e+00,4.123826854994153734e+01,-3.508638306165727361e+00,2.127211603071682777e+00,7.740362689494244108e+00,3.962511771480203038e+01,-6.226497308268391428e+00,4.365347149497146972e+00
6.041762357775956715e+00,6.076661520843321540e+01,-2.903089986991943761e+00,2.585765630443103369e+00,7.602059991327962507e+00,5.877004490074276077e+01,-5.776958173065568580e+00,2.200395750724383426e+00
7.092280901425457529e+00,5.536613314864360547e+01,-2.358525889495900252e+00,1.737207542313902398e+00,7.740362689494244108e+00,5.337294713853273720e+01,-6.888457377343546462e+00,2.674763906878212971e+00
6.492439475348809275e+00,5.329907960211686202e+01,-3.200659450546418316e+00,1.670510480709275436e+00,7.740362689494244108e+00,5.133256415686747687e+01,-6.309017343655688670e+00,2.875435885241223843e+00
6.596074543652616917e+00,4.223270727745102704e+01,-2.425968732272281159e+00,2.004036913922196739e+00,7.740362689494244108e+00,4.058111373145385414e+01,-6.296300737769746192e+00,4.216326128555500929e+00
6.300677265339811761e+00,5.812003345280182032e+01,-2.328827157284916627e+00,2.244156630708972422e+00,7.602059991327962507e+00,5.611229247335995751e+01,-6.066777368782858559e+00,2.424729014260835314e+00
6.410210828054525578e+00,5.994473322485636402e+01,-2.301029995663981254e+00,2.252349082831670124e+00,7.602059991327962507e+00,5.794189584967602968e+01,-6.155389259557970227e+00,2.268598558573001522e+00
6.115782262555670812e+00,6.000418964760181240e+01,-3.508638306165727361e+00,1.951856784199734740e+00,7.740362689494244108e+00,5.800171918296828721e+01,-5.860290748034901576e+00,2.263629345591312791e+00
7.503693743370416058e+00,4.563085216842883796e+01,-2.726998727936262412e+00,1.693714374750399987e+00,7.301029995663981254e+00,4.385788868730378454e+01,-7.192318287591044523e+00,3.747247395751609034e+00
5.499269561413470342e+00,6.001858767195264477e+01,-3.200659450546418316e+00,2.388276118112935720e+00,7.602059991327962507e+00,5.801620806973807021e+01,-5.243123614607147154e+00,2.262426840026095842e+00
7.252649445910500425e+00,4.294925797684447133e+01,-2.329058719264224919e+00,1.463900506984413763e+00,7.301029995663981254e+00,4.127071424988810122e+01,-6.949884419269190872e+00,4.112299300138888114e+00
5.930647798598325693e+00,5.156658790825362360e+01,-2.463441557428470041e+00,2.323754146756164651e+00,7.602059991327962507e+00,4.963174815902996784e+01,-5.634888863497959477e+00,3.053566621426863748e+00
6.615505729843259353e+00,5.374506670335493652e+01,-2.425968732272281159e+00,1.503044063445945211e+00,7.740362689494244108e+00,5.177173326453097957e+01,-6.428056852578467151e+00,2.831118428776341567e+00
6.256570038199654959e+00,4.216659321439779973e+01,-2.425968732272281159e+00,2.467484198915597560e+00,7.602059991327962507e+00,4.051751894866930570e+01,-5.956993022902511647e+00,4.226052430414875438e+00
6.255047966891692290e+00,6.154056918478363514e+01,-2.504455662453551668e+00,2.156411047824900340e+00,7.602059991327962507e+00,5.955229625596601295e+01,-5.981006497074520034e+00,2.137355598262086431e+00
6.638319578670919263e+00,5.075049040397570366e+01,-2.358525889495900252e+00,1.764228863683594772e+00,7.740362689494244108e+00,4.883327468193738241e+01,-6.329518203944697774e+00,3.140817894584582604e+00
7.004429168963797636e+00,5.453788289407505374e+01,-2.551293680094920191e+00,1.740784543306959531e+00,7.740362689494244108e+00,5.255385369353388114e+01,-6.808782514443204370e+00,2.753601384122466023e+00
6.672355773313439542e+00,4.684425426316951757e+01,-2.391473966422805741e+00,2.039984367878940219e+00,7.740362689494244108e+00,4.503239372863734502e+01,-6.358636389486956197e+00,3.593547721642345039e+00
6.836941781722301492e+00,4.310978134794234506e+01,-2.463441557428470041e+00,1.850922547994765965e+00,7.740362689494244108e+00,4.142529188539023721e+01,-6.533921097215472429e+00,4.089339824613719365e+00
6.919050158794574301e+00,6.211068338614791173e+01,-2.659555885159881505e+00,1.731044534833357629e+00,7.740362689494244108e+00,6.013004281564701614e+01,-6.637832509145208171e+00,2.091539550489384336e+00
7.000781924229652731e+00,4.489408354628365316e+01,-2.124938736608299905e+00,2.046182349985597781e+00,7.301029995663981254e+00,4.314596525908632429e+01,-6.691793834239868843e+00,3.843940774100724322e+00
5.890328809775802199e+00,4.752068377089648976e+01,-2.504455662453551668e+00,2.120203478924274521e+00,7.602059991327962507e+00,4.568830986924231752e+01,-5.575168384203256444e+00,3.510730979463511758e+00
6.017058971377030829e+00,6.028366561332825313e+01,-2.806875401645538393e+00,2.206143041623108925e+00,7.602059991327962507e+00,5.828309950254032401e+01,-5.758229300964807784e+00,2.240346139275427362e+00
6.877449847126261062e+00,4.141338015005841555e+01,-3.026872146400301222e+00,1.688011494853024042e+00,7.740362689494244108e+00,3.979337673701047606e+01,-6.580392856685693737e+00,4.338574904010353173e+00
7.037264051233875328e+00,4.144247051764783407e+01,-3.200659450546418316e+00,1.604992896463012686e+00,7.740362689494244108e+00,3.982133206840660478e+01,-6.740421892676420335e+00,4.334143087729350086e+00
6.602391887033234319e+00,4.173105054413157688e+01,-2.463441557428470041e+00,2.002459423033640107e+00,7.740362689494244108e+00,4.009870496929559636e+01,-6.304338832908571000e+00,4.290674422668266708e+00
5.835475586297395267e+00,5.497009036328354625e+01,-2.301029995663981254e+00,2.356516266918303071e+00,7.602059991327962507e+00,5.298102044512972952e+01,-5.635758539667387268e+00,2.712253546664757486e+00
7.376683857089158636e+00,5.590715749322863104e+01,-2.425968732272281159e+00,1.557052473129711734e+00,7.301029995663981254e+00,5.390914308003470978e+01,-7.166669843878270107e+00,2.624134091171838712e+00
6.532637180585176395e+00,5.729019733441173656e+01,-3.508638306165727361e+00,2.188228468021318651e+00,7.740362689494244108e+00,5.528416257453562821e+01,-6.307584544663336956e+00,2.498195024803160802e+00
5.917717970644922332e+00,4.546082068077490135e+01,-2.903089986991943761e+00,1.857010546842613685e+00,7.602059991327962507e+00,4.369351175424031908e+01,-5.607334626437785019e+00,3.769269293434024171e+00
7.081852951651149475e+00,4.496217481053076881e+01,-3.028028723600243666e+00,1.501900636954565993e+00,7.301029995663981254e+00,4.321172344900102757e+01,-6.772607045690040017e+00,3.834872726513389285e+00
6.558400038064696069e+00,4.841576456764602909e+01,-2.358525889495900252e+00,1.748974495850455169e+00,7.740362689494244108e+00,4.655762764602113180e+01,-6.242942230007872517e+00,3.404172184318689176e+00
6.450217427221997646e+00,5.705983686622071360e+01,-2.391473966422805741e+00,2.166283265866721042e+00,7.602059991327962507e+00,5.505469563927186982e+01,-6.227899727406954078e+00,2.518859784743575858e+00
7.285148587690838617e+00,5.051693549732370059e+01,-2.028028723600243666e+00,1.760555407265074646e+00,7.301029995663981254e+00,4.860506493535521599e+01,-6.974619836533561212e+00,3.166298444131601553e+00
7.292563682027711991e+00,6.160215805577800552e+01,-2.726998727936262412e+00,1.576705673319686918e+00,7.301029995663981254e+00,5.961464698394797779e+01,-7.017238966884449702e+00,2.132385056966358494e+00
6.727351566765297441e+00,5.443947935501543611e+01,-1.903089986991943539e+00,1.869716280671884556e+00,7.301029995663981254e+00,5.245667663875877906e+01,-6.533106290558052365e+00,2.763136635167638300e+00
7.299558515197025699e+00,6.402708950377532915e+01,-2.329058719264224919e+00,1.673709836334818846e+00,7.301029995663981254e+00,6.208185390777597945e+01,-6.993441105893928977e+00,1.941347879802481025e+00
6.781681625091539267e+00,4.238206419520636103e+01,-2.903089986991943761e+00,1.698303927988259465e+00,7.740362689494244108e+00,4.072479932349145315e+01,-6.480975473053102398e+00,4.194433756963285020e+00
6.661682658722317463e+00,5.019039814735128857e+01,-2.551293680094920191e+00,1.657463238499678582e+00,7.740362689494244108e+00,4.828621931719402482e+01,-6.349168937493804954e+00,3.202217075017324444e+00
5.617245350419831418e+00,4.102975550598890919e+01,-2.301029995663981254e+00,2.235068519479199711e+00,7.602059991327962507e+00,3.942480872294387950e+01,-5.321985046838847211e+00,4.397438564015569540e+00
6.095103209491824714e+00,5.030572462579961268e+01,-2.504455662453551668e+00,2.450761312907860923e+00,7.602059991327962507e+00,4.839880039056629357e+01,-5.783466499623576063e+00,3.189491912288684450e+00
5.800694910609563770e+00,4.912281018593129289e+01,-2.504455662453551668e+00,2.102015255337181365e+00,7.602059991327962507e+00,4.724549716306620439e+01,-5.485760796642623838e+00,3.322105262752881760e+00
6.118246811413004416e+00,5.598855878584316770e+01,-2.659555885159881505e+00,2.386493445922123424e+00,7.602059991327962507e+00,5.398989858297750288e+01,-5.907558340963126042e+00,2.616573597995433431e+00
7.373788926017194711e+00,4.466376384273887368e+01,-2.505149978319905824e+00,1.542653249911069668e+00,7.301029995663981254e+00,4.292359141888658769e+01,-7.065423100230274756e+00,3.874765509385651896e+00
6.529479205720606139e+00,5.826083079408336829e+01,-2.301029995663981254e+00,2.062153479668301426e+00,7.740362689494244108e+00,5.625303918162171612e+01,-6.294220958140983591e+00,2.412453922773231785e+00
6.512947899949202757e+00,5.588003428348302748e+01,-3.200659450546418316e+00,2.160256830746849488e+00,7.602059991327962507e+00,5.388223977449254676e+01,-6.303640863121114712e+00,2.626656560751730041e+00
7.133999653658177564e+00,5.750937728481216027e+01,-2.551293680094920191e+00,1.680010404417819458e+00,7.740362689494244108e+00,5.550266032133993122e+01,-6.906908389477162125e+00,2.478632006650179687e+00
6.720421958418953956e+00,5.802570757878301322e+01,-3.508638306165727361e+00,2.054136112444912232e+00,7.740362689494244108e+00,5.601803966858818740e+01,-6.487199508445371521e+00,2.432973158362100374e+00
6.800393142122950429e+00,5.381877053999639315e+01,-2.204119982655924570e+00,1.999500662062953849e+00,7.301029995663981254e+00,5.184436521422910005e+01,-6.612270749121589297e+00,2.823844516055845411e+00
5.649337809346889117e+00,5.157738525364393922e+01,-2.551293680094920191e+00,2.188453393882952458e+00,7.602059991327962507e+00,4.964232354611246478e+01,-5.354201714122996059e+00,3.052427498954645824e+00
6.528374037319601975e+00,4.412153756598011256e+01,-2.124938736608299905e+00,1.841356689373756295e+00,7.301029995663981254e+00,4.240039398188210384e+01,-6.221967180475165726e+00,3.948269727444735366e+00
7.064758941825439287e+00,6.085727384567461229e+01,-2.329058719264224919e+00,2.099695794741337274e+00,7.301029995663981254e+00,5.886155412926467534e+01,-6.798639947429866659e+00,2.192935588564052907e+00
7.536087860215330281e+00,4.008648319313031294e+01,-2.124938736608299905e+00,1.540308922690885485e+00,7.301029995663981254e+00,3.851922367441878237e+01,-7.244912395100588043e+00,4.545539021248919731e+00
6.458596415591395967e+00,5.949974646465584271e+01,-2.903089986991943761e+00,2.220205352207591076e+00,7.602059991327962507e+00,5.749458500443114417e+01,-6.208480072067441569e+00,2.305973746935260138e+00
6.062904859310711991e+00,4.600114456042625477e+01,-2.806875401645538393e+00,2.406120819910128272e+00,7.602059991327962507e+00,4.421603624618990125e+01,-5.750864651458504895e+00,3.699704816148630115e+00
6.273882324603450300e+00,4.928397541155493400e+01,-2.725842150736319969e+00,2.327843382568355324e+00,7.602059991327962507e+00,4.740244249010930844e+01,-5.958851795566443066e+00,3.303760997124742360e+00
6.711167396030733201e+00,5.882855604847912190e+01,-2.505149978319905824e+00,1.820265293458223299e+00,7.301029995663981254e+00,5.682127783298335544e+01,-6.469132441751390239e+00,2.363324215108605575e+00
6.817136552114933856e+00,6.435154198946693782e+01,-2.328827157284916627e+00,2.060238875653634061e+00,7.740362689494244108e+00,6.241382389447494461e+01,-6.506646466832893161e+00,1.916487783680518753e+00
